DATE,COMNAM,NCUSIP,TICKER,PERMNO,EXCHCD
20090702,C A E INC,12476510,CAE,89462,1
20080610,CHINA ARCHITECTURAL ENGINEER INC,16937S10,CAEI,92265,3
20101221,CHINA ARCHITECTURAL ENGINEER INC,16937S20,CAEI,92265,3
19891019,CAERE CORP,12764610,CAER,75873,3
19690203,C N A FINANCIAL CORP,12611710,CAF,47626,1
19921218,CAPITOL AMERICAN FINANCIAL CORP,14055J10,CAF,78795,1
19990802,MUNIHOLDINGS CALIF INSD FD V INC,62626B10,CAF,87144,1
20060928,MORGAN STANLEY CHINA A SHARE FD,61746810,CAF,91456,1
19861106,CAROLINA FIRST CORP,14387710,CAFC,10825,3
20150619,8POINT3 ENERGY PARTNERS LP,28253910,CAFD,15415,3
19730131,CAFETERIAS INC,12769910,CAFE,64020,3
19860724,MAGNOLIA FOODS INC,55960310,CAFE,10521,3
19931215,COUNTRY STAR RESTAURANTS INC,22236110,CAFE,79945,3
19980213,COUNTRY STAR RESTAURANTS INC,22236130,CAFE,79945,3
19980723,HOST AMERICA CORP,44106W10,CAFE,86248,3
20050725,HOST AMERICA CORP,44106W10,CAFE,86248,-1
20050901,HOST AMERICA CORP,44106W10,CAFE,86248,3
19941230,CAMCO FINANCIAL CORP,13261810,CAFI,81148,3
20170310,CACHET FINANCIAL SOLUTIONS INC,12718M30,CAFN,16629,3
19750423,CARTERFONE COMMUNICATIONS CORP,14641710,CAFO,21697,3
19870413,CARDINAL FEDERAL SAVINGS BANK KY,14149K10,CAFS,11251,3
19890901,CARDINAL FINANCIAL GROUP INC,14149N10,CAFS,11251,3
19640602,CALGON CORP,,CAG,40678,1
19730109,CONAGRA INC,20588710,CAG,56274,1
20161110,CONAGRA BRANDS INC,20588710,CAG,56274,1
20090921,CHINA AGRITECH INC,16937A20,CAGC,93038,3
19930322,COMMONWEALTH ASSOC GWTH FND INC,20268810,CAGF,78961,3
19620702,CALUMET & HECLA INC,,CAH,11033,1
19700914,CALIFORNIA HEALTH CARE INC,13032510,CAH,51107,2
19940907,CARDINAL HEALTH INC,14149Y10,CAH,21371,1
19680301,CAPITOL INDUSTRIES INC,14060910,CAI,30349,2
19740102,CAPITOL INDUSTRIES EMI INC,14060910,CAI,30349,2
19830419,CONTINENTAL AIRLINES CORP,21079810,CAI,64928,2
19930902,CONTINENTAL AIRLINES INC,21079520,CAI,79640,1
19930902,CONTINENTAL AIRLINES INC,21079530,CAI,79641,1
20020816,CACI INTERNATIONAL INC,12719030,CAI,20512,1
20150814,C A I INTERNATIONAL INC,12477X10,CAI,91979,1
19870226,CAPITAL ASSOCIATES INC,13973010,CAII,11136,3
19951103,CAPITAL ASSOCIATES INC,13973020,CAII,11136,3
19821101,CAPITOL AIR INC,14055610,CAIR,78250,3
19890518,CONQUEST AIRLINES CORP,20828320,CAIR,75763,3
19941003,CONQUEST INDUSTRIES INC,20828610,CAIR,75763,3
19941118,CONQUEST INDUSTRIES INC,20828650,CAIR,75763,3
19970730,CORSAIR COMMUNICATION INC,22040610,CAIR,85166,3
19990520,C A I S INTERNET INC,12476Q10,CAIS,86882,3
20000914,CANON INC,13800630,CAJ,21152,1
20100413,CAMAC ENERGY INC,13174510,CAK,93106,2
19831207,CHARLOTTE CHARLES INC,16076910,CAKE,22737,3
19920918,CHEESECAKE FACTORY INC,16307210,CAKE,77902,3
19620702,CONTINENTAL AIR LINES INC,,CAL,27895,1
19680102,CONTINENTAL AIR LINES INC,21079510,CAL,27895,1
19840712,CALFED INC,12958310,CAL,66456,1
19921217,CALIFORNIA FEDERAL BANK FSB,13020920,CAL,66456,1
19930301,CALIFORNIA FEDERAL BANK FSB,13020930,CAL,66456,1
19960102,CAL FED BANCORP INC,12802610,CAL,66456,1
19990504,CONTINENTAL AIRLINES INC,21079520,CAL,79640,1
19990504,CONTINENTAL AIRLINES INC,21079530,CAL,79641,1
20150529,CALERES INC,12950010,CAL,10866,1
20020624,CATALINA LIGHTING INC,14886520,CALA,75286,3
20141002,CALITHERA BIOSCIENCES INC,13089P10,CALA,14995,3
19721214,CALBIOCHEM,12825310,CALB,20627,3
19900821,CALIFORNIA BEACH RESTAURANTS INC,12990310,CALB,76316,3
19950310,COMMONWEALTH ALUMINUM CORP,20290410,CALC,81475,3
19980529,CALIFORNIA COASTAL CMNITS INC,12991510,CALC,75435,3
19990701,CALIFORNIA COASTAL CMNITS INC,12991520,CALC,75435,3
20000321,CALDERA SYSTEMS INC,12878010,CALD,87756,3
20010507,CALDERA INTERNATIONAL INC,12877Q10,CALD,87756,3
20020314,CALDERA INTERNATIONAL INC,12877Q20,CALD,87756,3
20031120,CALLIDUS SOFTWARE INC,1.31E+54,CALD,89905,3
19830329,CALIFORNIA FEDERAL BANK FSB,13020910,CALF,66456,3
19831223,CALFED INC,12958310,CALF,66456,3
20170619,PACER FUNDS TRUST,69374H85,CALF,17569,5
19891013,CAL GRAPHITE CORPORATION,12803F10,CALGF,78720,3
19810608,CALUMET INDUSTRIES INC,13142910,CALI,20854,3
20090630,CHINA AUTO LOGISTICS INC,16936J10,CALI,92936,3
20121010,CHINA AUTO LOGISTICS INC,16936J20,CALI,92936,3
19920128,FLEET CALL INC,33889810,CALL,77284,3
19930723,NEXTEL COMMUNICATIONS INC,65332V10,CALL,77284,3
20040930,CALLWAVE INC,13126N10,CALL,90355,3
20100719,VOCALTEC COMMUNICATIONS LTD,M9760112,CALL,90982,3
20110523,MAGICJACK VOCALTEC LTD,M6787E10,CALL,90982,3
19891208,CELLULAR INFORMATION SYS INC,15091510,CALLA,75903,3
19721214,CAL MAINE FOODS INC,12803010,CALM,20598,3
19961212,CAL MAINE FOODS INC,12803020,CALM,20598,3
19721214,CALANDRA INDUSTRIES INC,12818110,CALN,20619,3
19800520,CALNETICS CORP,13133010,CALN,20803,3
19950118,CALIFORNIA PRO SPORTS INC,13055110,CALP,81199,3
19991215,CALIPER TECHNOLOGIES CORP,13087610,CALP,87478,3
20040123,CALIPER LIFE SCIENCES INC,13087210,CALP,87478,3
19930506,CALIFORNIA QUARTZ INC,13055710,CALQ,79155,3
19730104,CALSPAN CORP,13135510,CALS,20830,3
19821101,CALIFORNIA SILVER LTD,13060410,CALSF,78406,3
19860602,CALIFORNIA GOLD MINES LTD,13026010,CALSF,78406,3
19920212,CALEDONIA MINING CORP,12932K10,CALVF,77563,33
19920327,CALEDONIA MINING CORP,12932K10,CALVF,77563,3
19741202,CALIFORNIA WINDSOR CO,13082910,CALW,20766,3
20100324,CALIX INC,13100M50,CALX,93272,1
19960726,CALYPTE BIOMEDICAL CORP,13172210,CALY,83736,3
19701005,CAMCO INC TX,13262710,CAM,51262,2
19931210,CAMCO INTERNATIONAL INC,13263210,CAM,80074,1
19990301,COOPER CAMERON CORP,21664010,CAM,81857,1
20060508,CAMERON INTERNATIONAL CORP,13342B10,CAM,81857,1
19721214,CAMBRIDGE COMPUTER CORP,13218910,CAMB,20926,3
19871002,CAMBRIDGE INSTRUMENT CO P L C,13220320,CAMB,11758,3
19981020,CAMBIO INC,13200N10,CAMB,77336,3
20140130,CAMBRIDGE CAPITAL ACQUISITN CORP,13215Q10,CAMB,14421,3
19721214,CAMERON FINANCIAL CORP,13341910,CAMC,36469,3
19861024,CALIFORNIA MICRO DEVICES CORP,13043910,CAMD,10785,3
19731120,CAMERON IRON WORKS INC,13342910,CAME,61954,3
19801020,CAMELOT INTERNATIONAL INC,13322510,CAME,20993,3
19831212,CARME INC,14313210,CAME,21558,3
19860814,CARME INC,14313220,CAME,21558,3
19721214,CAMBRIDGE FUND INC,13219710,CAMF,15310,3
19960802,CAMBRIDGE HEART INC,13191010,CAMH,83849,3
19870414,CAREAMERICA INC,14166110,CAMI,11257,3
19721214,CAMEL MANUFACTURING CO,13321310,CAML,20977,3
19890707,CAMELOT CORP,13322110,CAML,18711,3
19901016,CAMELOT CORP,13322120,CAML,18711,3
19970715,CAMELOT CORP,13322130,CAML,18711,3
19730529,CAMPANELLI INDUSTRIES INC,13402410,CAMM,61102,3
19721214,CAMIN INDUSTRIES CORP,13375310,CAMN,21005,3
19770720,CAM OR INC,13173810,CAMO,20889,3
19831213,CALIFORNIA AMPLIFIER INC,12990010,CAMP,20670,3
20010329,CALIFORNIA AMPLIFIER INC,12990010,CAMP,20670,-1
20010607,CALIFORNIA AMPLIFIER INC,12990010,CAMP,20670,3
20040804,CALAMP CORP,12812610,CAMP,20670,3
19821101,CAMRECO INC,13490210,CAMRF,78252,3
19831219,CAMBRIAN SYSTEMS INC,13213310,CAMS,20910,3
20000728,CAMTEK LTD,M2079110,CAMT,88427,3
19901211,CAR MART INC,14074410,CAMTA,76547,3
19911002,CAMI Z INC,13367520,CAMZ,77209,3
20000128,CAMINUS CORP,13376610,CAMZ,87559,3
19620702,CANADA BREAD LTD,,CAN,30170,2
19790215,CANNON MILLS CO,13773530,CAN,60759,1
19860318,CANNON GROUP INC,13772610,CAN,68865,1
19921021,CONTINENTAL CAN CO INC,21118810,CAN,37815,1
19990728,AMERICAN NATIONAL CAN GROUP INC,2771410,CAN,87027,1
19871229,CLASSIC AUTO ACCESSORIES N AMER,18272610,CANA,10332,3
19880822,F C R AUTOMOTIVE GROUP INC,30241W10,CANA,10332,3
19930224,CANDIES INC,13740910,CAND,76215,3
19990513,CANDIES INC,13740910,CAND,76215,-1
19991014,CANDIES INC,13740910,CAND,76215,3
20110919,TEUCRIUM COMMODITY TRUST,88166A40,CANE,13000,4
20131119,CAN FITE BIOPHARMA LTD,13471N10,CANF,14272,2
20180726,CANGO INC,13758610,CANG,17980,1
19801114,CANAVERAL INTERNATIONAL CORP,13730310,CANI,30322,3
19980520,CARREKER ANTINORI INC,14443310,CANI,86055,3
20000623,CARREKER CORP,14443310,CANI,86055,3
19850503,CANAL RANDOLPH LTD PARTNERSHIP,13705210,CANLZ,78552,3
19721214,CANON INC,13800620,CANNY,21152,3
19790716,CANON INC,13800630,CANNY,21152,3
19860904,CANONIE ENVIRONMENTAL SVCS CORP,13801210,CANO,10634,3
19920701,CANADIAN PIPER AIR CORP,13647610,CANP,72040,3
19920625,CANADIAN PIPER AIR CORP,13647610,CANPV,72040,33
19960528,CANISCO RESOURCES INC,13758710,CANR,58641,3
19730209,CANTEEN CORP,13808710,CANT,22939,3
19870226,CANNON EXPRESS INC,13769410,CANX,11139,3
19930127,CANNON EXPRESS INC,13769410,CANXA,11139,3
19930127,CANNON EXPRESS INC,13769420,CANXB,78848,3
19711109,CAROLINA FGHT CARRIERS CORP,14389710,CAO,53524,1
19830103,CAROLINA FREIGHT CORP,14389810,CAO,53524,1
19980312,C S K AUTO CORP,12596510,CAO,85900,1
19620702,CALIFORNIA ELEC PWR CO,,CAP,30111,2
19681106,CAROLINA PIPELINE CO,14412310,CAP,47095,2
19790830,CAMPANELLI INDUSTRIES INC,13402410,CAP,61102,2
19890609,CAPITAL HOUSING MTG PARTNERS INC,14018710,CAP,75595,2
19940823,CREATIVE COMPUTER APPLICS INC,22490130,CAP,27642,2
20070516,C A I INTERNATIONAL INC,12477X10,CAP,91979,1
20010409,CAPTARIS INC,14071N10,CAPA,81142,3
19730102,CAPITOL BANCORPORATION,14055710,CAPB,21275,3
20051213,CAPITALSOUTH BANCORP,14056A10,CAPB,91016,3
19821101,CONSOLIDATED ASCOT PETE CORP,20867810,CAPCF,78430,3
19721214,CAPEHART CORP,13957910,CAPE,57699,3
20061002,CAPE FEAR BANK CORP,13938010,CAPE,89861,3
19960711,CAPITAL FACTORS HOLDING INC,13990510,CAPF,83737,3
19721214,CAPITOL BANK & TRUST,14055910,CAPL,21275,3
20141006,CROSSAMERICA PARTNERS LP,22758A10,CAPL,13615,1
20141113,CAPNIA INC,14066L10,CAPN,15058,3
19971112,CAPRIUS INC,14066K10,CAPR,11122,3
20150309,CAPRICOR THERAPEUTICS INC,14070B10,CAPR,92686,3
19820202,CONTRACAP INC,21231810,CAPS,26973,3
19931229,CAPITAL SAVINGS BANCORP INC,14045910,CAPS,79946,3
20000504,CAPSULE COMMUNICATIONS INC,14068D10,CAPS,80163,3
20081002,ORTHOLOGIC CORP,68750J10,CAPS,78836,3
20100527,CAPSTONE THERAPEUTICS CORP,1.41E+14,CAPS,78836,3
19990902,CAPITAL CROSSING BANK,14007110,CAPX,83356,3
20150527,ELKHORN E T F TRUST,28771110,CAPX,15366,3
20030207,CORAUTUS GENETICS INC,21813910,CAQ,87838,2
20030311,CORAUTUS GENETICS INC,21813920,CAQ,87838,2
19620702,CARTER PRODS INC,,CAR,26374,1
19650726,CARTER WALLACE INC,,CAR,26374,1
19680102,CARTER WALLACE INC,14628510,CAR,26374,1
20060905,AVIS BUDGET GROUP INC,5377410,CAR,25487,1
20101231,AVIS BUDGET GROUP INC,5377410,CAR,25487,3
19940511,CARACO PHARMACEUTICAL LABS LTD,14075T10,CARA,80585,3
20140131,CARA THERAPEUTICS INC,14075510,CARA,14422,3
19721214,CARBOLINE COMPANY,14080710,CARB,21339,3
19921217,MICROCARB INC,59494210,CARB,78131,3
20110811,CARBONITE INC,14133710,CARB,12960,3
19721214,CARE CORP,14164510,CARC,65162,3
19930209,CARE CONCEPTS INC,14163730,CARC,78871,3
19941123,CARE CONCEPTS INC,14163740,CARC,78871,3
19821209,CARDIAC RESUSCITATOR CORP,14140910,CARD,21355,3
19931207,CARDINAL BANCSHARES INC,14147710,CARD,79947,3
19981222,PUBLICARD INC,74462710,CARD,86521,3
19820419,PROFESSIONAL CARE SVCS INC,74311610,CARE,64312,3
19860925,INTERCARE INC,45892710,CARE,10703,3
19890714,CARE GROUP INC,14165310,CARE,75875,3
20000629,CARESCIENCE INC,14172610,CARE,88328,3
19840801,CARRIAGE INDUSTRIES INC,14444810,CARG,21638,3
20171012,CARGURUS INC,14178810,CARG,16967,3
19940324,CAREER HORIZONS INC,14167210,CARH,80311,3
19721214,CARIBBEAN SHOE CORP,14186110,CARI,21515,3
19990616,CAREINSITE INC,14170M10,CARI,86955,3
19811015,KARCHER CARL ENTERPRISES INC,48563610,CARL,47133,3
19980803,CARLETON CORPORATION,14220910,CARL,49083,3
19980916,CARLETON CORPORATION,14220920,CARL,49083,3
19721214,CARMINE FOODS INC,14343810,CARM,69594,3
19860428,CARRINGTON LABORATORIES INC,14452510,CARN,15991,3
20140701,CAROLINA FINANCIAL CORP,14387310,CARO,14793,3
19721214,CARHART PHOTO INC,14178930,CARPA,21494,3
19891115,URCARCO INC,91724L10,CARS,75858,3
19950213,AUTOLEND GROUP INC,5278610,CARS,77564,3
19980213,CAPITAL AUTOMOTIVE REIT SBI,13973310,CARS,85806,3
20170601,CARS COM INC,1.46E+14,CARS,16696,1
19721214,CARTE BLANCHE CORP,14608710,CART,21646,3
20041221,CAROLINA TRUST BANK,14420010,CART,90474,3
20160816,CAROLINA TRUST BANCSHARES INC,14422P10,CART,90474,3
19721214,CARVEL CORP,14687010,CARV,21718,3
19941025,CARVER FEDERAL SAVINGS BANK NY,14700510,CARV,80960,3
19961017,CARVER BANCORP INC,14687510,CARV,80960,3
20111101,CARVER BANCORP INC,14687560,CARV,80960,3
19831208,CERTIFIED COLL CORP,15688610,CARX,22438,3
19870512,C C C INFORMATION SERVICES INC,12487810,CARX,22438,3
19970528,CAREY INTERNATIONAL INC,14175010,CARY,84796,3
20110510,FIRST TRUST E T F II,33734X30,CARZ,12826,3
19620702,CASTLE A M & CO,,CAS,30402,2
19680102,CASTLE A M & CO,14841110,CAS,30402,2
20070524,CASTLE A M & CO,14841110,CAS,30402,1
19960425,CASA OLE RESTAURANTS INC,14712P10,CASA,83362,3
19990528,MEXICAN RESTAURANTS INC,59283R10,CASA,83362,3
20171215,CASA SYSTEMS INC,14713L10,CASA,17135,3
19870717,CABARRUS SAVINGS BANK INC NC,12678010,CASB,11524,3
19920916,CASCADE SAVINGS BANK FSB,14735210,CASB,77898,3
19941201,CASCADE FINANCIAL CORP,14727210,CASB,77898,3
19721214,CASCADE CORP,14719510,CASC,21726,3
19970602,C A SHORT CO,12477010,CASC,85003,3
19970801,CASCO INTERNATIONAL INC,14739910,CASC,85003,3
20090612,CASCADE CORP,14719510,CASC,21726,1
20160609,CASCADIAN THERAPEUTICS INC,14740B10,CASC,77205,3
20161129,CASCADIAN THERAPEUTICS INC,14740B60,CASC,77205,3
19800429,COMDATA NETWORK INC,20032410,CASH,25065,3
19880914,CACHE TECHNOLOGIES CORPORATION,12718310,CASH,12136,3
19900621,C A SHORT INTERNATIONAL INC,12477110,CASH,17911,3
19930920,FIRST MIDWEST FINANCIAL INC,32087810,CASH,79571,3
20050131,META FINANCIAL GROUP INC,59100U10,CASH,79571,3
19811215,COMPUTER ASSOCIATES INTL INC,20491210,CASI,25778,3
20140616,CASI PHARMACEUTICALS INC,14757U10,CASI,83651,3
19970912,CASTLE DENTAL CENTERS INC,14844P10,CASL,85363,3
19850910,C A S MEDICAL SYSTEMS INC,12476920,CASM,86191,3
19850912,C A S MEDICAL SYSTEMS INC,12476920,CASS,86191,3
19960701,CASS COMMERCIAL CORP,14774110,CASS,83738,3
20010130,CASS INFORMATION SYSTEMS INC,14808P10,CASS,83738,3
19940802,CITATION CORP ALABAMA,17289510,CAST,80802,3
20071029,CHINACAST EDUCATION CORP,16946T10,CAST,92300,3
19721214,CONSOLIDATED AIRBORNE SYS INC,20859720,CASY,26519,3
19831020,CASEYS GENERAL STORES INC,14752810,CASY,21742,3
19710401,CATERPILLAR TRACTOR INC,14912310,CAT,18542,1
19860522,CATERPILLAR INC,14912310,CAT,18542,1
19721214,CAPITOL TRANSAMERICA CORP,14064010,CATA,21291,3
19960418,CATSKILL FINANCIAL CORP,14934810,CATB,83363,3
20150625,CATABASIS PHARMACEUTICALS INC,14875P10,CATB,15416,3
20181231,CATABASIS PHARMACEUTICALS INC,14875P20,CATB,15416,3
20171018,CAMBRIDGE BANCORP,13215210,CATC,16976,3
20010611,CAMBRIDGE ANTIBODY TECH GROUP PL,13214810,CATG,89019,3
19910725,CATHERINES STORES CORP,14916F10,CATH,76747,3
20160419,GLOBAL X FUNDS,37954Y88,CATH,16006,3
19890418,CANTEL INDUSTRIES INC,13809810,CATLB,22825,3
20071211,CARDTRONICS INC,14161H10,CATM,92457,3
20160701,CARDTRONICS PLC,G1991C10,CATM,92457,3
19721214,CATO CORP,14920410,CATO,21793,3
20091016,CATO CORP NEW,14920510,CATO,11267,1
19930519,CAMBRIDGE TECHNOLOGY PRTNRS INC,13252410,CATP,79075,3
19860605,COMPUTER AIDED TIME SHARE INC,20485810,CATS,10323,3
19930511,CATALYST SEMICONDUCTOR INC,14888110,CATS,79156,3
20170426,CATASYS INC,14904950,CATS,16670,3
19990211,CATAPULT COMMUNICATIONS CORP,14901610,CATT,86713,3
19810513,CABLE T V INDS,12690410,CATV,20467,3
19961025,CHANNEL AMERICA BROADCASTING INC,15891310,CATV,33196,3
19950321,C ATS SOFTWARE INC,12477810,CATX,81476,3
19901214,CATHAY BANCORP INC,14915010,CATY,76504,3
20031105,CATHAY GENERAL BANCORP,14915010,CATY,76504,3
20001110,COMPUTER ACCESS TECH CORP,20485310,CATZ,88793,3
19960819,CANYON RESOURCES CORP,13886910,CAU,10042,2
20000324,CANYON RESOURCES CORP,13886930,CAU,10042,2
19721214,COMPUTER AUTOMATION INC,20490110,CAUT,25743,3
19680403,CAVITRON CORP,14964510,CAV,46009,2
19730531,CAVITRON CORP DE,14964510,CAV,46009,2
19941205,CAVALIER HOMES INC,14950710,CAV,75216,1
20040305,CAVALIER HOMES INC,14950710,CAV,75216,2
19980317,CAVALRY BANCORP INC,14954710,CAVB,85861,3
19860408,CAVALIER HOMES INC,14950710,CAVH,75216,3
20070502,CAVIUM NETWORKS INC,14965A10,CAVM,92034,3
20110620,CAVIUM INC,14964U10,CAVM,92034,3
19870903,C V N COMPANIES INC,12660610,CAVN,20272,3
19991029,CAVION TECHNOLOGIES INC,14964910,CAVN,87305,3
20090918,CAVICO CORP,14964V20,CAVO,93039,3
19850509,CARVER CORP WA,14688110,CAVR,86431,3
19711220,CAESARS WORLD INC,12769510,CAW,49402,1
20030318,C C A INDUSTRIES INC,12486710,CAW,21785,2
19940217,C A I WIRELESS SYSTEMS INC,12476P10,CAWS,80226,3
19980213,CULTURALACCESS WORLDWIDE INC,23028010,CAWW,85807,3
19670418,CONRAC CORP,,CAX,30779,2
19670726,CONRAC CORP,,CAX,30779,1
19680102,CONRAC CORP,20829110,CAX,30779,1
19751219,CONRAC CORP,20829110,CAX,30779,-1
19760126,CONRAC CORP,20829110,CAX,30779,1
19931013,COMMERCIAL ASSETS INC,20111810,CAX,79755,2
19990916,COMMERCIAL ASSETS INC DEL,20111910,CAX,79755,2
19620702,CAREY PHILIP MFG CO,,CAY,24280,1
19860117,CAYUGA SAVINGS BANK NY,14979210,CAYB,10009,3
19721214,CAYMAN CORP,14975710,CAYM,21849,3
19960719,CAYENNE SOFTWARE INC,14974410,CAYN,77091,3
19820615,CAYMAN RESOURCE CORP,14975910,CAYR,21849,3
20101022,CAZADOR ACQUISITION CORP LTD,G1986710,CAZA,12350,3
19730223,CAMERON BROWN INVT GROUP,13329410,CB,56469,1
19840229,CHUBB CORP,17123210,CB,59192,1
20160115,CHUBB LTD,H1467J10,CB,79057,1
19921009,BRILLIANCE CHINA AUTO HLDGS LTD,G1368B10,CBA,77995,1
20000417,BRILLIANCE CHINA AUTO HLDGS LTD,10949Q10,CBA,77995,1
20130626,CLEARBRIDGE AMER ENER MLP FD INC,18469110,CBA,13981,1
19801013,CRESTED BUTTE SILVER MNG INC,22612010,CBAG,27693,3
19840911,CRESTED CORP,22612010,CBAG,27693,3
19970724,CREATIVE BAKERIES INC,22526810,CBAK,82476,3
20060531,CHINA B A K BATTERY INC,16936Y10,CBAK,91269,3
20121026,CHINA B A K BATTERY INC,16936Y20,CBAK,91269,3
20170117,C B A K ENERGY TECHNOLOGY INC,14986C10,CBAK,91269,3
19870922,CAMBREX CORP,13201110,CBAM,11707,3
19721214,CENTRAL BANCORPORATION INC,15242010,CBAN,22024,3
19980402,COLONY BANKCORP INC,19623P10,CBAN,85966,3
20181130,C B A K ENERGY TECHNOLOGY INC,14986C10,CBAT,91269,3
20140618,CYMABAY THERAPEUTICS INC,23257D10,CBAY,14691,3
19951129,ROADWAY SERVICES INC,76974810,CBB,59432,1
19960102,CALIBER SYSTEM INC,12989410,CBB,59432,1
20030527,CINCINNATI BELL INC NEW,17187110,CBB,47677,1
20161005,CINCINNATI BELL INC NEW,17187150,CBB,47677,1
20000629,CHINA BROADBAND CORP LTD,16936X10,CBBC,82731,3
19930304,C B BANCSHARES INC,12478510,CBBI,79031,3
